,,REPORTE COTIZACIONES,,,,01/12/2016 - 02/12/2019,,
Instrumento,Fecha,,Precio,Var %,Var Anual %,,TIR %,Mod. Duration (años)
CCO,20/09/2017,,"6456,04","-0,08","0,24",,,
CCO,19/09/2017,,"6461,32","0,10","0,24",,,
CCO,18/09/2017,,"6454,64","0,10","0,24",,,
CCO,15/09/2017,,"6448,47","0,30","0,23",,,
CCO,14/09/2017,,"6429,08","-0,48","0,25",,,
CCO,13/09/2017,,"6460,19","0,09","0,26",,,
CCO,12/09/2017,,"6454,28","0,34","0,24",,,
CCO,11/09/2017,,"6432,26","1,13","0,24",,,
CCO,08/09/2017,,"6360,19","-0,59","0,21",,,
CCO,07/09/2017,,"6397,87","0,07","0,22",,,
CCO,06/09/2017,,"6393,31","0,28","0,22",,,
CCO,01/09/2017,,"6435,33","0,10","0,24",,,
CCO,31/08/2017,,"6428,66","0,95","0,24",,,
CCO,30/08/2017,,"6368,31","1,05","0,22",,,
CCO,29/08/2017,,"6301,89","0,30","0,21",,,
CCO,28/08/2017,,"6283,02","0,28","0,21",,,
CCO,25/08/2017,,"6265,64","-0,09","0,21",,,
CCO,24/08/2017,,"6271,33","-0,11","0,21",,,
CCO,23/08/2017,,"6278,41","-0,30","0,20",,,
CCO,22/08/2017,,"6297,48","1,36","0,21",,,
CCO,21/08/2017,,"6213,13","-0,05","0,19",,,
CCO,18/08/2017,,"6216,53","-0,09","0,19",,,
CCO,17/08/2017,,"6221,91","-1,94","0,19",,,
CCO,16/08/2017,,"6345,11","0,19","0,22",,,
CCO,15/08/2017,,"6333,01","-0,11","0,21",,,
CCO,14/08/2017,,"6340,23","1,34","0,21",,,
CCO,11/08/2017,,"6256,56","0,64","0,20",,,
CCO,10/08/2017,,"6216,87","-2,13","0,20",,,
CCO,09/08/2017,,"6352,33","-0,28","0,22",,,
CCO,08/08/2017,,"6370,46","-0,21","0,23",,,
CCO,07/08/2017,,"6383,77","0,51","0,23",,,
CCO,04/08/2017,,"6351,56","0,18","0,23",,,
CCO,03/08/2017,,"6340,34","-0,35","0,23",,,
CCO,02/08/2017,,"6362,65","-0,00","0,24",,,
CCO,01/08/2017,,"6362,94","0,23","0,23",,,
CCO,31/07/2017,,"6348,12","-0,42","0,23",,,
CCO,28/07/2017,,"6374,68","-0,12","0,24",,,
CCO,27/07/2017,,"6382,19","-0,63","0,25",,,
CCO,26/07/2017,,"6422,75","0,16","0,26",,,
CCO,25/07/2017,,"6412,17","0,02","0,26",,,
CCO,24/07/2017,,"6410,81","0,36","0,26",,,
CCO,21/07/2017,,"6387,75","-0,04","0,26",,,
CCO,20/07/2017,,"6390,00","0,08","0,26",,,
CCO,19/07/2017,,"6385,04","0,64","0,27",,,
CCO,18/07/2017,,"6344,31","0,47","0,26",,,
CCO,17/07/2017,,"6314,43","0,03","0,25",,,
CCO,14/07/2017,,"6312,47","0,61","0,26",,,
CCO,13/07/2017,,"6274,44","0,21","0,26",,,
CCO,12/07/2017,,"6261,17","1,10","0,25",,,
CCO,11/07/2017,,"6193,30","0,27","0,25",,,
CCO,10/07/2017,,"6176,39","0,38","0,24",,,
CCO,07/07/2017,,"6153,08","1,04","0,27",,,
CCO,06/07/2017,,"6089,46","-1,00","0,26",,,
CCO,05/07/2017,,"6150,86","0,67","0,28",,,
CCO,03/07/2017,,"6110,06","-0,49","0,27",,,
CCO,30/06/2017,,"6140,42","-0,06","0,27",,,
CCO,29/06/2017,,"6144,35","-1,44","0,29",,,
CCO,28/06/2017,,"6234,41","1,43","0,33",,,
CCO,27/06/2017,,"6146,62","-1,61","0,34",,,
CCO,26/06/2017,,"6247,15","-0,29","0,36",,,
CCO,23/06/2017,,"6265,25","0,46","0,28",,,
CCO,22/06/2017,,"6236,69","0,04","0,30",,,
CCO,21/06/2017,,"6233,95","0,74","0,29",,,
CCO,20/06/2017,,"6188,03","-0,82","0,28",,,
CCO,19/06/2017,,"6239,01","1,42","0,29",,,
CCO,16/06/2017,,"6151,10","-0,23","0,27",,,
CCO,15/06/2017,,"6165,50","-0,47","0,28",,,
CCO,14/06/2017,,"6194,89","-0,41","0,28",,,
CCO,13/06/2017,,"6220,37","0,73","0,29",,,
CCO,12/06/2017,,"6175,46","-0,52","0,28",,,
CCO,09/06/2017,,"6207,92","-1,80","0,26",,,
CCO,08/06/2017,,"6320,11","0,36","0,28",,,
CCO,07/06/2017,,"6297,38","0,36","0,27",,,
CCO,06/06/2017,,"6275,06","-0,33","0,27",,,
CCO,05/06/2017,,"6295,68","-0,16","0,27",,,
CCO,02/06/2017,,"6305,80","0,94","0,27",,,
CCO,01/06/2017,,"6246,83","0,78","0,27",,,
CCO,31/05/2017,,"6198,52","-0,08","0,26",,,
CCO,30/05/2017,,"6203,19","-0,11","0,26",,,
CCO,26/05/2017,,"6210,19","0,08","0,26",,,
CCO,25/05/2017,,"6205,26","0,69","0,27",,,
CCO,24/05/2017,,"6163,02","0,40","0,27",,,
CCO,23/05/2017,,"6138,71","0,08","0,29",,,
CCO,22/05/2017,,"6133,62","0,82","0,29",,,
CCO,19/05/2017,,"6083,70","0,47","0,30",,,
CCO,18/05/2017,,"6055,13","0,73","0,28",,,
CCO,17/05/2017,,"6011,24","-2,57","0,28",,,
CCO,16/05/2017,,"6169,87","0,33","0,30",,,
CCO,15/05/2017,,"6149,67","0,46","0,29",,,
CCO,12/05/2017,,"6121,23","0,09","0,30",,,
CCO,11/05/2017,,"6115,96","-0,22","0,29",,,
CCO,10/05/2017,,"6129,14","0,14","0,28",,,
CCO,09/05/2017,,"6120,59","0,29","0,29",,,
CCO,08/05/2017,,"6102,66","0,03","0,29",,,
CCO,05/05/2017,,"6100,76","0,42","0,30",,,
CCO,04/05/2017,,"6075,34","0,05","0,29",,,
CCO,03/05/2017,,"6072,55","-0,37","0,28",,,
CCO,02/05/2017,,"6095,37","0,06","0,27",,,
CCO,01/05/2017,,"6091,60","0,73","0,27",,,
CCO,28/04/2017,,"6047,61","-0,02","0,26",,,
CCO,27/04/2017,,"6048,94","0,39","0,25",,,
CCO,26/04/2017,,"6025,23","-0,00","0,24",,,
CCO,25/04/2017,,"6025,49","0,70","0,24",,,
CCO,24/04/2017,,"5983,82","1,24","0,23",,,
CCO,21/04/2017,,"5910,52","-0,11","0,20",,,
CCO,20/04/2017,,"5916,78","0,92","0,20",,,
CCO,19/04/2017,,"5863,03","0,23","0,19",,,
CCO,18/04/2017,,"5849,47","-0,12","0,18",,,
CCO,17/04/2017,,"5856,79","0,89","0,19",,,
CCO,13/04/2017,,"5805,15","-0,53","0,18",,,
CCO,12/04/2017,,"5836,16","-0,52","0,20",,,
CCO,11/04/2017,,"5866,77","-0,24","0,22",,,
CCO,10/04/2017,,"5880,93","0,05","0,22",,,
CCO,07/04/2017,,"5877,81","-0,02","0,22",,,
CCO,06/04/2017,,"5878,95","0,25","0,20",,,
CCO,05/04/2017,,"5864,48","-0,58","0,22",,,
CCO,04/04/2017,,"5898,61","0,07","0,21",,,
CCO,03/04/2017,,"5894,68","-0,29","0,21",,,
CCO,31/03/2017,,"5911,74","-0,04","0,22",,,
CCO,30/03/2017,,"5914,34","0,28","0,22",,,
CCO,29/03/2017,,"5897,55","0,38","0,22",,,
CCO,28/03/2017,,"5875,14","0,60","0,24",,,
CCO,27/03/2017,,"5840,37","0,20","0,23",,,
CCO,24/03/2017,,"5828,74","0,19","0,23",,,
CCO,23/03/2017,,"5817,69","-0,07","0,22",,,
CCO,22/03/2017,,"5821,64","0,48","0,21",,,
CCO,21/03/2017,,"5793,82","-1,82","0,21",,,
CCO,20/03/2017,,"5901,53","0,01","0,23",,,
CCO,17/03/2017,,"5901,00","0,00","0,24",,,
CCO,16/03/2017,,"5900,76","0,01","0,24",,,
CCO,15/03/2017,,"5900,05","0,74","0,25",,,
CCO,14/03/2017,,"5856,82","-0,32","0,24",,,
CCO,13/03/2017,,"5875,78","0,24","0,00",,,
CCO,10/03/2017,,"5861,72","0,39","0,26",,,
CCO,09/03/2017,,"5838,81","0,02","0,25",,,
CCO,08/03/2017,,"5837,55","0,06","0,26",,,
CCO,07/03/2017,,"5833,93","-0,26","0,24",,,
CCO,06/03/2017,,"5849,18","-0,37","0,25",,,
CCO,03/03/2017,,"5870,75","0,16","0,25",,,
CCO,02/03/2017,,"5861,22","-0,73","0,25",,,
CCO,01/03/2017,,"5904,03","1,35","0,26",,,
CCO,28/02/2017,,"5825,44","-0,62","0,28",,,
CCO,27/02/2017,,"5861,90","0,28","0,29",,,
CCO,24/02/2017,,"5845,31","0,17","0,28",,,
CCO,23/02/2017,,"5835,51","-0,43","0,29",,,
CCO,22/02/2017,,"5860,63","-0,09","0,31",,,
CCO,21/02/2017,,"5865,95","0,47","0,29",,,
CCO,17/02/2017,,"5838,58","0,41","0,31",,,
CCO,17/02/2017,,"0,00","0,00","-1,00",,,
CCO,16/02/2017,,"5814,90","-0,08","0,29",,,
CCO,15/02/2017,,"5819,44","0,64","0,32",,,
CCO,14/02/2017,,"5782,57","0,32","0,34",,,
CCO,13/02/2017,,"5763,96","0,52","0,33",,,
CCO,10/02/2017,,"5734,13","0,33","0,33",,,
CCO,09/02/2017,,"5715,18","0,58","0,34",,,
CCO,08/02/2017,,"5682,45","0,15","0,34",,,
CCO,07/02/2017,,"5674,22","0,19","0,33",,,
CCO,06/02/2017,,"5663,55","-0,06","0,33",,,
CCO,03/02/2017,,"5666,77","0,54","0,26",,,
CCO,02/02/2017,,"5636,20","-0,11","0,26",,,
CCO,01/02/2017,,"5642,65","0,50","0,25",,,
CCO,31/01/2017,,"5614,79","0,02","0,22",,,
CCO,30/01/2017,,"5613,71","-0,83","0,22",,,
CCO,27/01/2017,,"5660,78","0,10","0,26",,,
CCO,26/01/2017,,"5655,18","-0,02","0,27",,,
CCO,25/01/2017,,"5656,34","0,99","0,24",,,
CCO,24/01/2017,,"5600,96","0,86","0,24",,,
CCO,23/01/2017,,"5552,94","-0,04","0,23",,,
CCO,20/01/2017,,"5555,33","0,28","0,25",,,
CCO,19/01/2017,,"5540,08","-0,28","0,24",,,
CCO,18/01/2017,,"5555,65","0,31","0,25",,,
CCO,17/01/2017,,"5538,73","-0,63","0,24",,,
CCO,13/01/2017,,"5574,12","0,48","0,21",,,
CCO,12/01/2017,,"5547,49","-0,29","0,23",,,
CCO,11/01/2017,,"5563,65","0,21","0,19",,,
CCO,10/01/2017,,"5551,82","0,36","0,20",,,
CCO,09/01/2017,,"5531,82","0,19","0,20",,,
CCO,06/01/2017,,"5521,06","0,60","0,18",,,
CCO,05/01/2017,,"5487,94","0,20","0,14",,,
CCO,04/01/2017,,"5477,00","0,88","0,12",,,
CCO,03/01/2017,,"5427,24","0,82","0,11",,,
CCO,30/12/2016,,"5383,12","-0,90","0,08",,,
CCO,29/12/2016,,"5432,09","-0,12","0,08",,,
CCO,28/12/2016,,"5438,56","-0,89","0,07",,,
CCO,27/12/2016,,"5487,44","0,45","0,09",,,
CCO,23/12/2016,,"5462,69","0,28","0,09",,,
CCO,22/12/2016,,"5447,42","-0,44","0,08",,,
CCO,21/12/2016,,"5471,43","-0,23","0,10",,,
CCO,20/12/2016,,"5483,94","0,49","0,11",,,
CCO,19/12/2016,,"5457,44","0,37","0,10",,,
CCO,16/12/2016,,"5437,16","-0,36","0,09",,,
CCO,15/12/2016,,"5456,86","0,37","0,08",,,
CCO,14/12/2016,,"5436,67","-0,50","0,09",,,
CCO,13/12/2016,,"5463,83","0,95","0,11",,,
CCO,12/12/2016,,"5412,54","-0,59","0,10",,,
CCO,09/12/2016,,"5444,50","0,50","0,08",,,
CCO,08/12/2016,,"5417,36","0,44","0,08",,,
CCO,07/12/2016,,"5393,76","1,14","0,06",,,
CCO,06/12/2016,,"5333,00","0,45","0,05",,,
CCO,05/12/2016,,"5308,89","1,01","0,05",,,
CCO,02/12/2016,,"5255,65","0,09","0,05",,,
CCO,01/12/2016,,"5251,11","-1,36","0,03",,,
MERVAL25,01/03/2019,,"37176,02","-1,78","0,07",,,
MERVAL25,28/02/2019,,"37849,99","-2,33","0,06",,,
MERVAL25,27/02/2019,,"38754,75","-1,84","0,10",,,
MERVAL25,26/02/2019,,"39479,52","-0,87","0,10",,,
MERVAL25,25/02/2019,,"39827,39","-0,85","0,12",,,
MERVAL25,22/02/2019,,"40170,79","2,17","0,12",,,
MERVAL25,21/02/2019,,"39316,10","-1,65","0,10",,,
MERVAL25,20/02/2019,,"39974,51","0,54","0,12",,,
MERVAL25,19/02/2019,,"39759,99","-2,88","0,10",,,
MERVAL25,18/02/2019,,"40938,83","-0,31","0,14",,,
MERVAL25,15/02/2019,,"41065,64","0,19","0,18",,,
MERVAL25,14/02/2019,,"40987,92","0,92","0,20",,,
MERVAL25,13/02/2019,,"40641,19","-1,63","0,18",,,
MERVAL25,12/02/2019,,"41320,85","1,72","0,20",,,
MERVAL25,11/02/2019,,"40622,10","0,93","0,18",,,
MERVAL25,08/02/2019,,"40246,64","2,02","0,19",,,
MERVAL25,07/02/2019,,"39449,16","-2,15","0,15",,,
MERVAL25,06/02/2019,,"40315,49","-1,98","0,17",,,
MERVAL25,05/02/2019,,"41129,76","0,82","0,22",,,
MERVAL25,04/02/2019,,"40797,22","1,43","0,21",,,
MERVAL25,01/02/2019,,"40220,11","0,73","0,07",,,
MERVAL25,31/01/2019,,"39930,35","0,74","0,06",,,
MERVAL25,30/01/2019,,"39659,73","1,60","0,07",,,
MERVAL25,29/01/2019,,"39036,04","1,86","0,04",,,
MERVAL25,28/01/2019,,"38324,73","0,07","0,02",,,
MERVAL25,25/01/2019,,"38296,20","-0,37","0,01",,,
MERVAL25,24/01/2019,,"38462,36","0,42","0,02",,,
MERVAL25,23/01/2019,,"38301,98","2,13","0,04",,,
MERVAL25,22/01/2019,,"37502,02","-3,45","0,03",,,
MERVAL25,21/01/2019,,"38841,94","0,49","0,07",,,
MERVAL25,18/01/2019,,"38652,36","2,33","0,05",,,
MERVAL25,17/01/2019,,"37770,64","0,66","0,04",,,
MERVAL25,16/01/2019,,"37524,29","1,46","0,03",,,
MERVAL25,15/01/2019,,"36984,64","-0,64","0,02",,,
MERVAL25,14/01/2019,,"37224,19","-0,19","0,02",,,
MERVAL25,11/01/2019,,"37293,70","-0,77","0,07",,,
MERVAL25,10/01/2019,,"37584,85","1,19","0,09",,,
MERVAL25,09/01/2019,,"37143,92","2,57","0,06",,,
MERVAL25,08/01/2019,,"36213,26","-0,20","0,03",,,
MERVAL25,07/01/2019,,"36284,52","2,10","0,03",,,
MERVAL25,04/01/2019,,"35536,57","3,94","0,02",,,
MERVAL25,03/01/2019,,"34188,05","-0,21","0,00",,,
MERVAL25,02/01/2019,,"34259,30","2,52","0,02",,,
MERVAL25,28/12/2018,,"33418,39","2,77","0,03",,,
MERVAL25,27/12/2018,,"32517,90","3,59","0,03",,,
MERVAL25,26/12/2018,,"31392,29","0,05","-0,01",,,
MERVAL25,21/12/2018,,"31377,85","-2,68","0,02",,,
MERVAL25,20/12/2018,,"32241,13","-2,39","0,06",,,
MERVAL25,19/12/2018,,"33029,69","0,54","0,10",,,
MERVAL25,18/12/2018,,"32853,11","-0,36","0,12",,,
MERVAL25,17/12/2018,,"32972,84","-3,84","0,12",,,
MERVAL25,14/12/2018,,"34287,87","0,33","0,16",,,
MERVAL25,13/12/2018,,"34174,93","-0,28","0,16",,,
MERVAL25,12/12/2018,,"34271,02","0,50","0,16",,,
MERVAL25,11/12/2018,,"34100,38","0,68","0,15",,,
MERVAL25,10/12/2018,,"33871,25","-2,46","0,14",,,
MERVAL25,07/12/2018,,"34725,40","-1,56","0,19",,,
MERVAL25,06/12/2018,,"35276,53","0,73","0,23",,,
MERVAL25,05/12/2018,,"35022,13","-0,48","0,22",,,
MERVAL25,04/12/2018,,"35192,20","0,23","0,21",,,
MERVAL25,03/12/2018,,"35111,10","1,24","0,20",,,
MERVAL25,29/11/2018,,"34682,38","0,94","0,19",,,
MERVAL25,28/11/2018,,"34357,79","0,65","0,18",,,
MERVAL25,27/11/2018,,"34135,40","-0,69","0,16",,,
MERVAL25,26/11/2018,,"34366,91","1,68","0,17",,,
MERVAL25,23/11/2018,,"33799,44","1,48","0,14",,,
MERVAL25,22/11/2018,,"33307,16","-0,08","0,12",,,
MERVAL25,21/11/2018,,"33705,75","2,86","0,14",,,
MERVAL25,20/11/2018,,"32769,24","-4,56","0,11",,,
MERVAL25,16/11/2018,,"34334,05","2,13","0,16",,,
MERVAL25,15/11/2018,,"33618,61","3,73","0,18",,,
MERVAL25,14/11/2018,,"32410,53","2,77","0,17",,,
MERVAL25,13/11/2018,,"31538,00","-2,77","0,09",,,
MERVAL25,12/11/2018,,"32437,98","-1,73","0,12",,,
MERVAL25,09/11/2018,,"33010,31","-2,63","0,09",,,
MERVAL25,08/11/2018,,"33900,96","-2,10","0,12",,,
MERVAL25,07/11/2018,,"34626,89","1,30","0,14",,,
MERVAL25,06/11/2018,,"34181,67","-1,35","0,12",,,
MERVAL25,05/11/2018,,"34649,46","0,06","0,14",,,
MERVAL25,02/11/2018,,"34629,21","0,43","0,14",,,
MERVAL25,01/11/2018,,"34481,45","6,19","0,14",,,
MERVAL25,31/10/2018,,"32472,62","0,33","0,07",,,
MERVAL25,30/10/2018,,"32365,95","1,85","0,09",,,
MERVAL25,29/10/2018,,"31777,88","-1,57","0,07",,,
MERVAL25,26/10/2018,,"32285,24","0,08","0,07",,,
MERVAL25,25/10/2018,,"32259,87","4,08","0,07",,,
MERVAL25,24/10/2018,,"30995,98","-0,72","0,02",,,
MERVAL25,23/10/2018,,"31220,18","-0,72","0,04",,,
MERVAL25,22/10/2018,,"31446,26","-0,44","0,04",,,
MERVAL25,19/10/2018,,"31586,35","0,95","0,09",,,
MERVAL25,18/10/2018,,"31288,41","-1,16","0,10",,,
MERVAL25,17/10/2018,,"31655,86","-2,41","0,10",,,
MERVAL25,16/10/2018,,"32436,23","-0,49","0,12",,,
MERVAL25,12/10/2018,,"32596,05","7,01","0,11",,,
MERVAL25,11/10/2018,,"30460,89","-3,25","0,04",,,
MERVAL25,10/10/2018,,"31484,22","-3,48","0,07",,,
MERVAL25,09/10/2018,,"32618,92","-3,05","0,12",,,
MERVAL25,08/10/2018,,"33644,08","1,36","0,16",,,
MERVAL25,05/10/2018,,"33194,01","-2,67","0,13",,,
MERVAL25,04/10/2018,,"34105,83","-3,94","0,19",,,
MERVAL25,03/10/2018,,"35503,51","-1,61","0,23",,,
MERVAL25,02/10/2018,,"36084,72","0,42","0,26",,,
MERVAL25,01/10/2018,,"35932,98","-2,74","0,26",,,
MERVAL25,28/09/2018,,"36945,55","-0,56","0,33",,,
MERVAL25,27/09/2018,,"37153,04","-0,82","0,36",,,
MERVAL25,26/09/2018,,"37459,22","-0,30","0,37",,,
MERVAL25,25/09/2018,,"37572,08","2,80","0,38",,,
MERVAL25,24/09/2018,,"36549,29","-3,41","0,35",,,
MERVAL25,21/09/2018,,"37839,19","-0,62","0,42",,,
MERVAL25,20/09/2018,,"38074,19","4,29","0,44",,,
MERVAL25,19/09/2018,,"36507,16","3,29","0,39",,,
MERVAL25,18/09/2018,,"35344,73","3,05","0,36",,,
MERVAL25,17/09/2018,,"34297,16","3,34","0,32",,,
MERVAL25,14/09/2018,,"33189,39","0,50","0,29",,,
MERVAL25,13/09/2018,,"33022,98","0,92","0,28",,,
MERVAL25,12/09/2018,,"32720,74","2,04","0,28",,,
MERVAL25,11/09/2018,,"32065,59","-0,99","0,23",,,
MERVAL25,10/09/2018,,"32425,53","-1,11","0,24",,,
MERVAL25,07/09/2018,,"32788,38","-0,54","0,25",,,
MERVAL25,06/09/2018,,"32965,70","4,21","0,26",,,
MERVAL25,05/09/2018,,"31634,57","4,17","0,22",,,
MERVAL25,04/09/2018,,"30368,52","-4,22","0,18",,,
MERVAL25,03/09/2018,,"31705,65","-1,57","0,24",,,
MERVAL25,31/08/2018,,"32210,02","9,56","0,26",,,
MERVAL25,30/08/2018,,"29398,80","5,33","0,16",,,
MERVAL25,29/08/2018,,"27909,94","1,48","0,10",,,
MERVAL25,28/08/2018,,"27503,09","-1,64","0,08",,,
MERVAL25,27/08/2018,,"28011,93","1,20","0,10",,,
MERVAL25,24/08/2018,,"27678,56","-5,09","0,09",,,
MERVAL25,23/08/2018,,"29163,68","-1,20","0,16",,,
MERVAL25,22/08/2018,,"29517,89","3,05","0,19",,,
MERVAL25,21/08/2018,,"28644,85","-0,73","0,16",,,
MERVAL25,17/08/2018,,"28855,50","-2,57","0,17",,,
MERVAL25,16/08/2018,,"29615,68","-0,29","0,20",,,
MERVAL25,15/08/2018,,"29701,97","1,76","0,21",,,
MERVAL25,14/08/2018,,"29189,09","1,80","0,20",,,
MERVAL25,13/08/2018,,"28671,95","-3,02","0,17",,,
MERVAL25,10/08/2018,,"29564,36","-0,29","0,29",,,
MERVAL25,09/08/2018,,"29670,87","0,93","0,31",,,
MERVAL25,08/08/2018,,"29396,42","-3,90","0,28",,,
MERVAL25,07/08/2018,,"30588,83","-3,89","0,31",,,
MERVAL25,06/08/2018,,"31828,33","-1,12","0,37",,,
MERVAL25,03/08/2018,,"32188,13","1,15","0,36",,,
MERVAL25,02/08/2018,,"31820,73","-1,72","0,35",,,
MERVAL25,01/08/2018,,"32378,62","0,31","0,39",,,
MERVAL25,31/07/2018,,"32278,70","0,16","0,38",,,
MERVAL25,30/07/2018,,"32226,88","-0,13","0,38",,,
MERVAL25,27/07/2018,,"32270,20","0,19","0,40",,,
MERVAL25,26/07/2018,,"32209,39","-0,52","0,40",,,
MERVAL25,25/07/2018,,"32378,86","3,87","0,40",,,
MERVAL25,24/07/2018,,"31171,76","2,02","0,35",,,
MERVAL25,23/07/2018,,"30554,93","0,29","0,32",,,
MERVAL25,20/07/2018,,"30481,76","3,08","0,31",,,
MERVAL25,19/07/2018,,"29572,37","-0,85","0,27",,,
MERVAL25,18/07/2018,,"29827,25","1,04","0,31",,,
MERVAL25,17/07/2018,,"29520,70","1,94","0,28",,,
MERVAL25,16/07/2018,,"28959,97","-0,94","0,26",,,
MERVAL25,13/07/2018,,"29234,58","-0,71","0,23",,,
MERVAL25,12/07/2018,,"29444,47","-1,95","0,22",,,
MERVAL25,11/07/2018,,"30030,54","-1,43","0,25",,,
MERVAL25,10/07/2018,,"30467,42","0,10","0,28",,,
MERVAL25,06/07/2018,,"30436,59","-0,75","0,27",,,
MERVAL25,05/07/2018,,"30666,79","0,40","0,27",,,
MERVAL25,04/07/2018,,"30545,13","2,24","0,26",,,
MERVAL25,03/07/2018,,"29874,95","7,13","0,24",,,
MERVAL25,02/07/2018,,"27887,71","-2,92","0,16",,,
MERVAL25,29/06/2018,,"28725,21","-2,63","0,24",,,
MERVAL25,28/06/2018,,"29500,98","3,43","0,28",,,
MERVAL25,27/06/2018,,"28521,78","-8,80","0,24",,,
MERVAL25,26/06/2018,,"31274,28","-1,28","0,36",,,
MERVAL25,25/06/2018,,"31680,24","-4,56","0,38",,,
MERVAL25,22/06/2018,,"33193,74","-2,17","0,46",,,
MERVAL25,21/06/2018,,"33931,17","5,93","0,52",,,
MERVAL25,19/06/2018,,"32031,96","5,14","0,37",,,
MERVAL25,18/06/2018,,"30465,04","-8,20","0,30",,,
MERVAL25,15/06/2018,,"33186,23","0,07","0,46",,,
MERVAL25,14/06/2018,,"33163,50","-0,15","0,45",,,
MERVAL25,13/06/2018,,"33214,11","-1,45","0,43",,,
MERVAL25,12/06/2018,,"33703,62","-3,07","0,47",,,
MERVAL25,11/06/2018,,"34771,91","0,71","0,52",,,
MERVAL25,08/06/2018,,"34527,53","4,15","0,46",,,
MERVAL25,07/06/2018,,"33152,84","-0,87","0,38",,,
MERVAL25,06/06/2018,,"33444,96","0,15","0,38",,,
MERVAL25,05/06/2018,,"33415,83","4,51","0,38",,,
MERVAL25,04/06/2018,,"31973,27","2,10","0,32",,,
MERVAL25,01/06/2018,,"31315,76","-0,50","0,29",,,
MERVAL25,31/05/2018,,"31473,67","0,48","0,30",,,
MERVAL25,30/05/2018,,"31324,76","0,18","0,30",,,
MERVAL25,29/05/2018,,"31267,85","-1,00","0,29",,,
MERVAL25,28/05/2018,,"31583,56","-3,39","0,30",,,
MERVAL25,24/05/2018,,"32690,54","-1,82","0,39",,,
MERVAL25,23/05/2018,,"33296,38","-2,25","0,43",,,
MERVAL25,22/05/2018,,"34062,51","-2,00","0,46",,,
MERVAL25,21/05/2018,,"34757,16","-0,85","0,49",,,
MERVAL25,18/05/2018,,"35056,75","0,23","0,54",,,
MERVAL25,17/05/2018,,"34975,94","0,43","0,49",,,
MERVAL25,16/05/2018,,"34826,35","3,33","0,47",,,
MERVAL25,15/05/2018,,"33705,28","0,85","0,44",,,
MERVAL25,14/05/2018,,"33421,14","2,25","0,42",,,
MERVAL25,11/05/2018,,"32684,31","0,83","0,41",,,
MERVAL25,10/05/2018,,"32414,87","5,96","0,39",,,
MERVAL25,09/05/2018,,"30591,32","6,09","0,34",,,
MERVAL25,08/05/2018,,"28834,90","-4,30","0,26",,,
MERVAL25,07/05/2018,,"30129,87","-3,48","0,32",,,
MERVAL25,04/05/2018,,"31217,05","-3,21","0,37",,,
MERVAL25,03/05/2018,,"32252,92","-0,27","0,40",,,
MERVAL25,02/05/2018,,"32340,78","-1,21","0,41",,,
MERVAL25,27/04/2018,,"32736,13","1,79","0,45",,,
MERVAL25,26/04/2018,,"32159,67","-1,44","0,41",,,
MERVAL25,25/04/2018,,"32628,95","-1,93","0,42",,,
MERVAL25,24/04/2018,,"33271,48","-1,22","0,45",,,
MERVAL25,23/04/2018,,"33683,78","-0,68","0,47",,,
MERVAL25,20/04/2018,,"33914,22","-0,46","0,52",,,
MERVAL25,19/04/2018,,"34070,03","-0,72","0,54",,,
MERVAL25,18/04/2018,,"34317,17","0,37","0,54",,,
MERVAL25,17/04/2018,,"34191,25","1,36","0,52",,,
MERVAL25,16/04/2018,,"33732,88","-1,84","0,50",,,
MERVAL25,13/04/2018,,"34365,01","-1,44","0,53",,,
MERVAL25,12/04/2018,,"34867,24","-0,08","0,55",,,
MERVAL25,11/04/2018,,"34896,05","-0,56","0,54",,,
MERVAL25,10/04/2018,,"35091,51","1,16","0,55",,,
MERVAL25,09/04/2018,,"34689,26","0,26","0,53",,,
MERVAL25,06/04/2018,,"34598,17","-0,44","0,54",,,
MERVAL25,05/04/2018,,"34749,73","1,65","0,56",,,
MERVAL25,04/04/2018,,"34184,18","-0,04","0,52",,,
MERVAL25,03/04/2018,,"34197,75","0,74","0,54",,,
MERVAL25,28/03/2018,,"33945,29","-0,39","0,57",,,
MERVAL25,27/03/2018,,"34077,18","-1,21","0,59",,,
MERVAL25,26/03/2018,,"34495,72","0,69","0,61",,,
MERVAL25,23/03/2018,,"34257,84","-1,34","0,61",,,
MERVAL25,22/03/2018,,"34721,58","-1,53","0,64",,,
MERVAL25,21/03/2018,,"35260,50","1,84","0,67",,,
MERVAL25,20/03/2018,,"34622,90","0,40","0,62",,,
MERVAL25,19/03/2018,,"34484,77","-2,56","0,61",,,
MERVAL25,16/03/2018,,"35391,43","-0,39","0,67",,,
MERVAL25,15/03/2018,,"35530,28","-0,36","0,70",,,
MERVAL25,14/03/2018,,"35657,05","-0,38","0,74",,,
MERVAL25,13/03/2018,,"35794,45","-0,81","0,73",,,
MERVAL25,12/03/2018,,"36088,43","0,24","0,74",,,
MERVAL25,09/03/2018,,"36003,49","1,23","0,78",,,
MERVAL25,08/03/2018,,"35566,47","0,20","0,72",,,
MERVAL25,07/03/2018,,"35496,69","-0,44","0,71",,,
MERVAL25,06/03/2018,,"35653,91","2,30","0,72",,,
MERVAL25,05/03/2018,,"34853,87","0,78","0,68",,,
MERVAL25,02/03/2018,,"34584,09","-0,28","0,69",,,
